"id","profileName","text","date","title","rating","images","helpful","Style name","Colour"
"R2VQV2C5G2FPO5","RNJP","
  Using 1+ for the first time. Had used many brands and the recent one was realme XT. Compared to my previous realme phone i feel battery life, net connectivity and phone weight is unsatisfactory in 1+ .Camera is good and have good clarity.I feel it's a brand with heavy pricing but the performance is not that satisfactory as expected.
","Reviewed in India on 16 August 2021","No as per expectations and price",1,"","1","12GB RAM, 256GB Storage","Lake Blue"
"R18K5HXHV6CO3V","Patel maheshkumar bhikhabhai","
  Don't waste ur money on such big brands camera quality is totally worst infact phone gets discharge within 5hours and infact Amazon didn't take return of my product totally disappoint don't waste ur money please u won't get anything in 44k it is just a waste of money
","Reviewed in India on 6 August 2021","Worst experience ever from brand from seller from Amazon",1,"","2","12GB RAM, 256GB Storage","Lake Blue"
"R27UI8PHDV8IKZ","periyasamy","
  Hi,Pro:Nice look and buildawesome PerformanceCamera is ok..Battery back up nice..super fast charging..Cons:In low signal area , can't able to call( previously am using Vivo Z1Pro.. it works perfectly in low signal area.. in the place oneplus not working..)no delete option in contacts
","Reviewed in India on 29 April 2021","Loved it",4,"","1","12GB RAM, 256GB Storage","Lake Blue"
"R373X58NZSUB1","Derrick Thomas G","
  Very impressive, UI is clean. Camera is pretty decent. Metal frame, solid  feel. Stereo speakers are also good. I am coming from a 6T, and can assure you, this is a lovely phone, there's no heating or lag.Overall , very impressive!
","Reviewed in India on 3 May 2021","The only value for money device from OnePlus",5,"","1","8GB RAM, 128GB Storage","Lake Blue"
"R37KYAA2EBGRKH","Aravind Reddy","
  OnePlus 9R is branded well built smartphone. First of all OS is highest attraction smooth pure+ android experience with well customisation performance display camera charging and drained everything pretty much good still heat management is a biggest flaw. For normal insta use also i felt warmth to my fingers on display and backside not at battry but at cpu chip. Thermals is not upto expectations , i didn't even play a game Still i got around 45-47 battry around 41-43. It may fix through update (maybe). Overall 40k not worthy based on my personal experience.
","Reviewed in India on 3 May 2021","OS Heating",3,"","0","8GB RAM, 128GB Storage","Lake Blue"
"R3VZU6FH6PHBX4","Amazon Customer","
  First of all Thanks Amazon for fast delivery 🚚. Now it's time to come to 1 plus. This is first one plus mobile. I am shifted from Samsung lover to one plus. I can say.one plus is very good in terms of battery, software, storage, camera, performance and etc. Yes it is heating while you continuously working on it. I have faced it and it happened as I obviously I was shifting 10k pictures n videos😁.My experience with one plus is very good at least it is not hanging like samsung which is best thing in this mobile.And if mobile is heating after 3hours of usage I guess its normal. It is machine we can expect such thing sometime.
","Reviewed in India on 7 June 2021","Excellent mobile",5,"","0","12GB RAM, 256GB Storage","Lake Blue"
"RU0AF3RN6OJUN","Hari Gopal","
  Performance is slightly poor than the older version ( 8T , 7T , 6T )If you are using 6T , you will find this phone as bit large and wont like it .Battery charge and durability is very good .Camera is 7/10 , as i am not interested in camera or selfies or photos - didn't explored much on it . But not up to the mark as samsung high series cameras .Dolby effect is goodspeakers are good .But overall usage performance is  missing something that has in the lower versions.If you are willing to buy 9 series , go with onepus 9 . oneplus 9R is not up to the mark .
","Reviewed in India on 6 June 2021","Failed the expectation",3,"","0","8GB RAM, 128GB Storage","Lake Blue"
"R2GSTKICT6DO3S","Amazon Customer","
  Writing the review after more than a month use. Was previously using one plus 6 and one plus brand didnt disappoint this time itself. But need to say had heating issues during heavy gaming (Asphalt) for few days but the problem is resolved after the latest update. Overall the phone is good with fast charging , good camera and superfast  performance.
","Reviewed in India on 6 June 2021","Not bad as most of these ratings says.",4,"","1","8GB RAM, 128GB Storage","Lake Blue"
"RFRPNY1HTBXQI","Renish vishwakarma","
  It's been 12 days since I bought this phone. At first it was working very smoothly as expected. But later it started heating up a lot and also hanging after that. Not even able to restart manually.. when getting stuck in one screen. Hope it would get better after any update. I'm giving 3 star untill the problem is resolved.
","Reviewed in India on 8 June 2021","Heating and hanging up a lot like old days!",3,"","1","8GB RAM, 128GB Storage","Lake Blue"
"RIO64LHMBQW9N","Lamha subhan ","
  Heating and battery draining issue and gradually it is increasing . I am sharing this review after 20 days of using phone . Every thing is good but huge above 2 problems are very bad due to this it is making this phone d grade phone .
","Reviewed in India on 15 August 2021","Not good in this price range",1,"","1","12GB RAM, 256GB Storage","Lake Blue"
"R2A6GPTHR4VT9P","SOMA SHEKAR HL","
  I'm really getting irritate i have ordered 9r on 4th received on 5th ... Battery is not lasting for long I'm feeling like it is a defective product.. I'm trying to return or replace.. They are asking for booking for slot timing even for booking the technicians is not showing up... Amazon really they worst in responsing.... And irresponsible... Its already a 13th july still they didn't replaced...
","Reviewed in India on 12 July 2021","Worst don't purchase in online",1,"https://images-na.ssl-images-amazon.com/images/I/8159PDf0G6L.jpg","1","12GB RAM, 256GB Storage","Lake Blue"
"R2PM3DMEK7CU8M","Akshay","
  Definitely go for it if you want :1: great amoled display2: fast and smooth experience3: very close to vanilla android like experience4: warp charging5: gaming6: hands down better deal than that overpriced OP9 with false promise.
","Reviewed in India on 3 August 2021","Probably the last VFM phone from OnePlus",5,"","1","12GB RAM, 256GB Storage","Lake Blue"
"R3EVO2QQ861Z67","Shalini Chandra","
  Good battery, lasts about a day .Camera quality is very good although not best in class.Display is bright smooth and has good colours. Stereo speakers greatly improve video experience.One thing about the camera Is that Ultrawide night shots are not that good..although overall nightscape photos are good enoughMOST OF THE BATTERY PROBLEMS AND HEATING ISSUES WERE FIXED IN A UPDATE THAT I RECEIVED THE DAY AFTER I RECEIVED THE SMARTPHONE...Without the update the battery drains faster and heating issues may persist... But after the update all problems have been solved.Not to mention Software experience is just too good after I switched from Vivo smartphone. No stutters at all and no frame drops... Can run all games at max settings too
","Reviewed in India on 29 June 2021","Great Smartphone . Better than Oneplus 9",4,"","0","8GB RAM, 128GB Storage","Lake Blue"
"R27YIQPFD374U6","sudarshan jakhotiya","
  Phone looks very premium first of all. Battery life is ok. If u use heavy then it give more than half day of backup and if use normal then easily past one day. And warp charging is best as phone charges fully within 40 mins. Camera quality is ok. Not good and not bad. Heating issues are not much in this phone. It have glass design so it feels slightly warm sometimes but not any major issues now.
","Reviewed in India on 8 August 2021","Premium phone in good price",5,"","0","12GB RAM, 256GB Storage","Lake Blue"
"R3F6K463XY63ZL","Ciddu Rathnakar","
  Absolutely loved the product, i have been using opentech products from long while and they provide best quality product. I have compared with spigen too you dont feel the difference. The package and off sales support is top notch. These ppl are honest. Where els in Amazon buy get lot of cheap products.
","Reviewed in India on 8 May 2021","High recommended. The best premium screen glass you could evr get.",5,"","0","8GB RAM, 128GB Storage","Lake Blue"
"R1FCILY6S6JX48","Subhendu Pattanaik","
  Amazing Device, but comes with it own pros and cons.Pros -1 ) Great software experience with many options to customize.2 ) Blazing fast while browsing and day to day usage.3 ) 120 HZ on this panel feels buttery smooth.4 ) Fast Charging - 0 to 100 in 40 minutes. 0 to 50 in 20 minutes.5 ) 6.30 - 7 hours of SOT.Cons1) Better than average camera. Nothing special considering the price. You can use G cam or pro mode to get the best though.2) Major heating Issues while playing games like Genshin Impact , COD mobile or Pubg in highest setting. ( Since it's marketed as a""gaming phone"" )3) Sometimes heats up with video watching or rendering.
","Reviewed in India on 6 May 2021","Great device, but with unique cons!",4,"https://images-na.ssl-images-amazon.com/images/I/B19UEwTOA4S.jpg","0","8GB RAM, 128GB Storage","Carbon Black"
"R3DUPL8S0GRSGY","kavitha","
  I like the phone but the Gallery was very worst , I bought 12GB RAM means its processor fast but in gallery pictures loading slowly , deleting slowly some are missing for sometime , I never expected this one my old phone OnePlus 6T better than this !
","Reviewed in India on 7 May 2021","Worst gallery !",1,"","2","12GB RAM, 256GB Storage","Lake Blue"
"R4OL9NC657UP2","Anonymous","
  Upgraded from OnePlus 7t and regretted the decision so much that I had to change to iPhone.Battery back up is good.Camera is very bad and most times it doesn’t even focus on the subject properly.Phone UI is good and fast.Often the phone heats up even with small tasks.Overall the phone is not worth 40k128 gb variant is good enough if considering.
","Reviewed in India on 25 June 2021","OnePlus is now Oppo",3,"","0","12GB RAM, 256GB Storage","Carbon Black"
